Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,date,type,Sub-Domain,number
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-10-30,Cumulative_Cases,,11418
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-11-06,Cumulative_Cases,,11771
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-11-13,Cumulative_Cases,,12181
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-11-20,Cumulative_Cases,,12545
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-11-27,Cumulative_Cases,,12904
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-12-04,Cumulative_Cases,,13192
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-12-11,Cumulative_Cases,,13413
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-12-18,Cumulative_Cases,,13562
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1994-12-25,Cumulative_Cases,,13674
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-01-01,Cumulative_Cases,,13696
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-01-08,Cumulative_Cases,,13787
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-01-15,Cumulative_Cases,,13859
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-01-22,Cumulative_Cases,,13915
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-01-29,Cumulative_Cases,,13961
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-02-05,Cumulative_Cases,,13998
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-02-12,Cumulative_Cases,,14024
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-02-19,Cumulative_Cases,,14041
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-02-26,Cumulative_Cases,,14058
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-03-05,Cumulative_Cases,,14078
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-03-12,Cumulative_Cases,,14089
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-03-19,Cumulative_Cases,,14096
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-03-26,Cumulative_Cases,,14112
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-04-02,Cumulative_Cases,,14126
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-04-09,Cumulative_Cases,,14142
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-04-16,Cumulative_Cases,,14147
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-04-23,Cumulative_Cases,,14149
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-04-30,Cumulative_Cases,,14155
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-05-07,Cumulative_Cases,,14160
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-05-14,Cumulative_Cases,,14164
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-05-21,Cumulative_Cases,,14167
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-05-28,Cumulative_Cases,,14171
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-06-04,Cumulative_Cases,,14187
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-06-11,Cumulative_Cases,,14195
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-06-18,Cumulative_Cases,,14202
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-06-25,Cumulative_Cases,,14212
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-07-02,Cumulative_Cases,,14226
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-07-09,Cumulative_Cases,,14233
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-07-16,Cumulative_Cases,,14242
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-07-23,Cumulative_Cases,,14253
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-07-30,Cumulative_Cases,,14276
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-08-06,Cumulative_Cases,,14293
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-08-13,Cumulative_Cases,,14312
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-08-20,Cumulative_Cases,,14336
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-08-27,Cumulative_Cases,,14353
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-09-03,Cumulative_Cases,,14381
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-09-10,Cumulative_Cases,,14421
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-09-17,Cumulative_Cases,,14454
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-09-24,Cumulative_Cases,,14485
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-10-01,Cumulative_Cases,,14518
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-10-08,Cumulative_Cases,,14547
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-10-15,Cumulative_Cases,,14577
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-10-22,Cumulative_Cases,,14613
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-10-29,Cumulative_Cases,,14661
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-11-05,Cumulative_Cases,,14701
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-11-12,Cumulative_Cases,,14729
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-11-19,Cumulative_Cases,,14765
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-11-26,Cumulative_Cases,,14784
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-12-03,Cumulative_Cases,,14818
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-12-10,Cumulative_Cases,,14841
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-12-17,Cumulative_Cases,,14858
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1995-12-24,Cumulative_Cases,,14875
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-01-07,Cumulative_Cases,,14898
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-01-14,Cumulative_Cases,,14912
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-01-21,Cumulative_Cases,,14932
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-01-28,Cumulative_Cases,,14945
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-02-04,Cumulative_Cases,,14968
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-02-11,Cumulative_Cases,,14988
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-02-18,Cumulative_Cases,,15004
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-02-25,Cumulative_Cases,,15020
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-03-03,Cumulative_Cases,,15043
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-03-10,Cumulative_Cases,,15057
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-03-17,Cumulative_Cases,,15072
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-03-24,Cumulative_Cases,,15076
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-03-31,Cumulative_Cases,,15081
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-04-07,Cumulative_Cases,,15086
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-04-14,Cumulative_Cases,,15097
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-04-21,Cumulative_Cases,,15108
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-04-28,Cumulative_Cases,,15115
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-05-05,Cumulative_Cases,,15119
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-05-12,Cumulative_Cases,,15125
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-05-19,Cumulative_Cases,,15130
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-05-26,Cumulative_Cases,,15132
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-06-02,Cumulative_Cases,,15136
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-06-09,Cumulative_Cases,,15138
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-06-16,Cumulative_Cases,,15142
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-06-23,Cumulative_Cases,,15148
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-06-30,Cumulative_Cases,,15154
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-07-07,Cumulative_Cases,,15158
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-07-14,Cumulative_Cases,,15164
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-07-21,Cumulative_Cases,,15175
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-07-28,Cumulative_Cases,,15191
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-08-04,Cumulative_Cases,,15200
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-08-11,Cumulative_Cases,,15212
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-08-18,Cumulative_Cases,,15225
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-08-25,Cumulative_Cases,,15252
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-09-01,Cumulative_Cases,,15273
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-09-08,Cumulative_Cases,,15292
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-09-15,Cumulative_Cases,,15309
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-09-22,Cumulative_Cases,,15333
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-09-29,Cumulative_Cases,,15360
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-10-06,Cumulative_Cases,,15390
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-10-13,Cumulative_Cases,,15419
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-10-20,Cumulative_Cases,,15444
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-10-27,Cumulative_Cases,,15479
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-11-03,Cumulative_Cases,,15512
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-11-10,Cumulative_Cases,,15542
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-11-17,Cumulative_Cases,,15571
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-11-24,Cumulative_Cases,,15602
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-12-01,Cumulative_Cases,,15631
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-12-08,Cumulative_Cases,,15653
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-12-15,Cumulative_Cases,,15680
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-12-22,Cumulative_Cases,,15704
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1996-12-29,Cumulative_Cases,,15730
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-01-12,Cumulative_Cases,,15759
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-01-19,Cumulative_Cases,,15781
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-01-26,Cumulative_Cases,,15814
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-02-02,Cumulative_Cases,,15838
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-02-09,Cumulative_Cases,,15868
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-02-16,Cumulative_Cases,,15888
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-02-23,Cumulative_Cases,,15905
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-03-02,Cumulative_Cases,,15929
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-03-09,Cumulative_Cases,,15957
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-03-16,Cumulative_Cases,,15975
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-03-23,Cumulative_Cases,,15988
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-03-30,Cumulative_Cases,,15997
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-04-06,Cumulative_Cases,,16011
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-04-13,Cumulative_Cases,,16022
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-04-20,Cumulative_Cases,,16033
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-04-27,Cumulative_Cases,,16052
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-05-04,Cumulative_Cases,,16062
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-05-11,Cumulative_Cases,,16070
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-05-18,Cumulative_Cases,,16078
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-05-25,Cumulative_Cases,,16087
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-06-01,Cumulative_Cases,,16090
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-06-08,Cumulative_Cases,,16097
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-06-15,Cumulative_Cases,,16111
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-06-22,Cumulative_Cases,,16115
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-06-29,Cumulative_Cases,,16124
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-07-06,Cumulative_Cases,,16138
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-07-13,Cumulative_Cases,,16145
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-07-20,Cumulative_Cases,,16154
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-07-27,Cumulative_Cases,,16157
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-08-03,Cumulative_Cases,,16160
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-08-10,Cumulative_Cases,,16174
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-08-17,Cumulative_Cases,,16186
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-08-24,Cumulative_Cases,,16196
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-08-31,Cumulative_Cases,,16217
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-09-07,Cumulative_Cases,,16243
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-09-14,Cumulative_Cases,,16290
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-09-21,Cumulative_Cases,,16332
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-09-28,Cumulative_Cases,,16363
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-10-05,Cumulative_Cases,,16397
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-10-12,Cumulative_Cases,,16430
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-10-19,Cumulative_Cases,,16482
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-10-26,Cumulative_Cases,,16538
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-11-02,Cumulative_Cases,,16608
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-11-09,Cumulative_Cases,,16720
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-11-16,Cumulative_Cases,,16790
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-11-23,Cumulative_Cases,,16837
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-11-30,Cumulative_Cases,,16885
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-12-07,Cumulative_Cases,,16934
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-12-14,Cumulative_Cases,,17000
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-12-21,Cumulative_Cases,,17056
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1997-12-28,Cumulative_Cases,,17117
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-01-04,Cumulative_Cases,,17184
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-01-11,Cumulative_Cases,,17248
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-01-18,Cumulative_Cases,,17316
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-01-25,Cumulative_Cases,,17365
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-02-01,Cumulative_Cases,,17415
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-02-08,Cumulative_Cases,,17471
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-02-15,Cumulative_Cases,,17546
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-02-22,Cumulative_Cases,,17609
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-03-01,Cumulative_Cases,,17671
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-03-08,Cumulative_Cases,,17712
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-03-15,Cumulative_Cases,,17762
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-03-22,Cumulative_Cases,,17796
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-03-29,Cumulative_Cases,,17827
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-04-05,Cumulative_Cases,,17865
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-04-12,Cumulative_Cases,,17895
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-04-19,Cumulative_Cases,,17927
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-04-26,Cumulative_Cases,,17953
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-05-03,Cumulative_Cases,,17983
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-05-10,Cumulative_Cases,,18019
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-05-17,Cumulative_Cases,,18054
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-05-24,Cumulative_Cases,,18100
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-05-31,Cumulative_Cases,,18148
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-06-07,Cumulative_Cases,,18192
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-06-14,Cumulative_Cases,,18243
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-06-21,Cumulative_Cases,,18302
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-06-28,Cumulative_Cases,,18373
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-07-05,Cumulative_Cases,,18475
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-07-12,Cumulative_Cases,,18603
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-07-19,Cumulative_Cases,,18730
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-07-26,Cumulative_Cases,,18880
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-08-02,Cumulative_Cases,,19071
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-08-09,Cumulative_Cases,,19327
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-08-16,Cumulative_Cases,,19656
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-08-23,Cumulative_Cases,,19919
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-08-30,Cumulative_Cases,,20139
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-09-06,Cumulative_Cases,,20343
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-09-13,Cumulative_Cases,,20524
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-09-20,Cumulative_Cases,,20623
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-09-27,Cumulative_Cases,,20677
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-10-04,Cumulative_Cases,,20757
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-10-11,Cumulative_Cases,,20859
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-10-18,Cumulative_Cases,,20986
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-10-25,Cumulative_Cases,,21059
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-11-01,Cumulative_Cases,,21127
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-11-08,Cumulative_Cases,,21191
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-11-15,Cumulative_Cases,,21246
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-11-22,Cumulative_Cases,,21313
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-11-29,Cumulative_Cases,,21397
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-12-06,Cumulative_Cases,,21482
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-12-13,Cumulative_Cases,,21549
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-12-20,Cumulative_Cases,,21622
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1998-12-27,Cumulative_Cases,,21711
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-01-03,Cumulative_Cases,,21779
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-01-10,Cumulative_Cases,,21838
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-01-17,Cumulative_Cases,,21915
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-01-24,Cumulative_Cases,,21990
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-01-31,Cumulative_Cases,,22037
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-02-07,Cumulative_Cases,,22087
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-02-14,Cumulative_Cases,,22129
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-02-21,Cumulative_Cases,,22157
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-02-28,Cumulative_Cases,,22194
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-03-07,Cumulative_Cases,,22231
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-03-14,Cumulative_Cases,,22258
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-03-21,Cumulative_Cases,,22270
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-03-28,Cumulative_Cases,,22285
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-04-04,Cumulative_Cases,,22307
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-04-11,Cumulative_Cases,,22315
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-04-18,Cumulative_Cases,,22330
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-04-25,Cumulative_Cases,,22347
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-05-02,Cumulative_Cases,,22357
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-05-09,Cumulative_Cases,,22366
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-05-16,Cumulative_Cases,,22377
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-05-23,Cumulative_Cases,,22397
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-05-30,Cumulative_Cases,,22410
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-06-06,Cumulative_Cases,,22421
Flaviviridae,Flavivirus,DENV,AMRO,Puerto Rico,San Juan,1999-06-13,Cumulative_Cases,,22437
